,CaseID,Event,Date,timestamp,type,sensor
41,8,4509,08.10.21,2021-10-08T09:42:01.867532348,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
42,9,4649,09.10.21,2021-10-09T08:30:00.000000000,FloorSensor,T10_Bed
43,9,4650,09.10.21,2021-10-09T08:30:01.500000000,FloorSensor,T11_Bed-Window5_Bedroom-T8_Window-T4_Kitchen-T3_Kitchen-Chair1_Table-T2_Kitchen-Stove_Stove-T5_Table-T1_Stove-Door2_Bathroom-Door1_Bedroom
44,9,5026,09.10.21,2021-10-09T09:39:29.760930633,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
45,9,5208,09.10.21,2021-10-09T09:49:32.417784881,FloorSensor,T10_Bed
46,9,5209,09.10.21,2021-10-09T09:49:38.867532348,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
47,10,5309,10.10.21,2021-10-10T08:30:00.000000000,FloorSensor,T10_Bed
48,10,5310,10.10.21,2021-10-10T08:30:01.500000000,FloorSensor,T11_Bed-Window5_Bedroom-T8_Window-T4_Kitchen-T3_Kitchen-Chair1_Table-T2_Kitchen-Stove_Stove-T5_Table-T1_Stove-Door2_Bathroom-Door1_Bedroom
49,10,5603,10.10.21,2021-10-10T09:26:31.760930633,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
50,10,5758,10.10.21,2021-10-10T09:35:04.417784881,FloorSensor,T10_Bed
51,10,5759,10.10.21,2021-10-10T09:35:10.867532348,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
52,11,5882,11.10.21,2021-10-11T08:30:00.000000000,FloorSensor,T10_Bed
53,11,5883,11.10.21,2021-10-11T08:30:01.500000000,FloorSensor,T11_Bed-Window5_Bedroom-T8_Window-T4_Kitchen-T3_Kitchen-Chair1_Table-T2_Kitchen-Stove_Stove-T5_Table-T1_Stove-Door2_Bathroom-Door1_Bedroom
54,11,6147,11.10.21,2021-10-11T09:21:24.760930633,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
55,11,6281,11.10.21,2021-10-11T09:28:48.417784881,FloorSensor,T10_Bed
56,11,6282,11.10.21,2021-10-11T09:28:54.867532348,FloorSensor,T9_Bathroom-Bed_Bed-Window3_Bedroom-T7_Closet
57,12,6389,12.10.21,2021-10-12T08:30:00.000000000,FloorSensor,T10_Bed
58,12,6390,12.10.21,2021-10-12T08:30:01.500000000,FloorSensor,T11_Bed-Window5_Bedroom-T8_Window-T4_Kitchen-T3_Kitchen-Chair1_Table-T2_Kitchen-Stove_Stove-T5_Table-T1_Stove-Door2_Bathroom-Door1_Bedroom
