,CaseID,Event,Date,timestamp,type,sensor
43,8,4091,08.10.21,2021-10-08T08:38:52.435028839,FloorSensor,T4_KitchenT1_StoveT3_KitchenChair1_TableT2_KitchenStove_StoveT5_Table
44,8,4354,08.10.21,2021-10-08T09:24:36.518289947,PresenceSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
45,8,4357,08.10.21,2021-10-08T09:33:37.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
46,8,4508,08.10.21,2021-10-08T09:41:55.417784881,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
47,8,4509,08.10.21,2021-10-08T09:42:01.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
48,9,4649,09.10.21,2021-10-09T08:30:00.000000000,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
49,9,4736,09.10.21,2021-10-09T08:39:19.435028839,FloorSensor,T4_KitchenT1_StoveT3_KitchenChair1_TableT2_KitchenStove_StoveT5_Table
50,9,5023,09.10.21,2021-10-09T09:29:46.518289947,PresenceSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
51,9,5026,09.10.21,2021-10-09T09:39:29.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
52,9,5208,09.10.21,2021-10-09T09:49:32.417784881,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
53,9,5209,09.10.21,2021-10-09T09:49:38.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
54,10,5309,10.10.21,2021-10-10T08:30:00.000000000,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
55,10,5374,10.10.21,2021-10-10T08:40:18.435028839,FloorSensor,T4_KitchenT1_StoveT3_KitchenChair1_TableT2_KitchenStove_StoveT5_Table
56,10,5600,10.10.21,2021-10-10T09:19:38.518289947,PresenceSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
57,10,5603,10.10.21,2021-10-10T09:26:31.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
58,10,5758,10.10.21,2021-10-10T09:35:04.417784881,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
59,10,5759,10.10.21,2021-10-10T09:35:10.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
60,11,5882,11.10.21,2021-10-11T08:30:00.000000000,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
61,11,5927,11.10.21,2021-10-11T08:36:13.435028839,FloorSensor,T4_KitchenT1_StoveT3_KitchenChair1_TableT2_KitchenStove_StoveT5_Table
62,11,6144,11.10.21,2021-10-11T09:12:23.518289947,PresenceSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
63,11,6147,11.10.21,2021-10-11T09:21:24.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
64,11,6281,11.10.21,2021-10-11T09:28:48.417784881,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
65,11,6282,11.10.21,2021-10-11T09:28:54.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
66,12,6389,12.10.21,2021-10-12T08:30:00.000000000,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
67,12,6476,12.10.21,2021-10-12T08:38:33.435028839,FloorSensor,T4_KitchenT1_StoveT3_KitchenChair1_TableT2_KitchenStove_StoveT5_Table
68,12,6696,12.10.21,2021-10-12T09:16:46.518289947,PresenceSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
69,12,6699,12.10.21,2021-10-12T09:26:20.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
70,12,6850,12.10.21,2021-10-12T09:34:41.417784881,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
71,12,6851,12.10.21,2021-10-12T09:34:47.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
72,13,6957,13.10.21,2021-10-13T08:30:00.000000000,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
73,13,7014,13.10.21,2021-10-13T08:37:22.435028839,FloorSensor,T4_KitchenT1_StoveT3_KitchenChair1_TableT2_KitchenStove_StoveT5_Table
74,13,7254,13.10.21,2021-10-13T09:19:52.518289947,PresenceSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
75,13,7257,13.10.21,2021-10-13T09:29:10.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
76,13,7414,13.10.21,2021-10-13T09:37:50.417784881,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
77,13,7415,13.10.21,2021-10-13T09:37:56.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
78,14,7539,14.10.21,2021-10-14T08:30:00.000000000,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
79,14,7626,14.10.21,2021-10-14T08:39:26.435028839,FloorSensor,T4_KitchenT1_StoveT3_KitchenChair1_TableT2_KitchenStove_StoveT5_Table
80,14,7831,14.10.21,2021-10-14T09:14:24.518289947,PresenceSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
81,14,7834,14.10.21,2021-10-14T09:23:24.760930633,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
82,14,8010,14.10.21,2021-10-14T09:33:07.417784881,FloorSensor,T10_BedT11_BedWindow5_BedroomT8_WindowDoor2_BathroomDoor1_Bedroom
83,14,8011,14.10.21,2021-10-14T09:33:13.867532348,FloorSensor,T9_BathroomBed_BedWindow3_BedroomT7_Closet
